6.502000000000000000e+03,4.584874621572666001e+03
3.757000000000000000e+03,3.698490878229104055e+02
5.444500000000000000e+03,7.204886382036633222e+03
1.141250000000000000e+04,6.600070935234417448e+03
6.096000000000000000e+03,2.887864320661758939e+03
6.096000000000000000e+03,3.375023290177150557e+02
1.376500000000000000e+03,5.486087666872197588e+03
2.505000000000000000e+03,-3.619242020836692063e+03
5.675000000000000000e+03,8.025623483961708189e+02
5.667000000000000000e+03,3.613557710650855370e+03
2.560000000000000000e+03,6.547094346590067289e+03
1.359000000000000000e+03,-1.241096988635054004e+03
9.179500000000000000e+03,4.894699041344960278e+03
8.775000000000000000e+03,5.817858631312979924e+03
2.619000000000000000e+03,2.631427544070675140e+03
3.736650000000000000e+04,1.826660932347956259e+04
4.812500000000000000e+03,6.361392207591229635e+02
4.812500000000000000e+03,2.606523864034967119e+03
4.372000000000000000e+03,4.087834456734164633e+03
3.315000000000000000e+03,4.413328193013448981e+02
5.858500000000000000e+03,1.176505583419691538e+04
4.372000000000000000e+03,4.363145172727650788e+03
9.179500000000000000e+03,2.735566383726312779e+03
1.141250000000000000e+04,6.365852106269368960e+03
1.256100000000000000e+04,7.245372248319445134e+03
4.135500000000000000e+03,2.810011205578827230e+03
3.432500000000000000e+03,1.214598063622998325e+03
2.560000000000000000e+03,6.833621588479858474e+03
5.667000000000000000e+03,2.403270791542756797e+03
4.573500000000000000e+03,4.843958303791620892e+03
3.432500000000000000e+03,-3.134931342982448768e+03
2.273000000000000000e+03,7.960889520447726682e+02
1.899000000000000000e+03,9.165409206529229778e+02
2.447500000000000000e+03,4.622688940023353098e+03
3.832500000000000000e+03,5.983754792048945092e+03
3.283750000000000000e+04,1.403794323855866969e+04
6.796500000000000000e+03,6.844027535376400010e+03
3.540500000000000000e+03,2.770093157068208257e+03
5.339000000000000000e+03,1.044593245411459429e+04
3.540500000000000000e+03,1.453679998932739181e+03
2.541500000000000000e+03,1.120932952224521614e+03
5.583500000000000000e+03,7.390827833606229433e+03
6.485500000000000000e+03,7.097764148221752293e+03
5.675000000000000000e+03,8.709628995154467702e+03
6.608500000000000000e+03,9.654503460441545030e+03
3.715000000000000000e+03,5.233685895802973391e+03
6.096000000000000000e+03,1.636648189060016648e+03
5.517000000000000000e+03,1.033381509085622838e+03
7.234500000000000000e+03,6.888271085580356157e+03
6.510000000000000000e+03,3.247605942001920994e+03
